72,Roasted JumboShrimp Fajitas (Premuim),99,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340450/Fajitas_-_Roasted_Shrimp_Fajitas.JPG
73,Roasted JumboShrimp Fajitas (Premuim),99,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340450/Fajitas_-_Roasted_Shrimp_Fajitas.JPG
74,Roasted JumboShrimp Fajitas (Premuim),99,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340450/Fajitas_-_Roasted_Shrimp_Fajitas.JPG
75,Black Bean And Veggie Fajita (Specialty),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340451/default_logo.png
76,Black Bean And Veggie Fajita (Specialty),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340451/default_logo.png
77,Black Bean And Veggie Fajita (Specialty),79,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340451/default_logo.png
78,Crispy ChickenFajita (Specialty),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340453/default_logo.png
79,Crispy ChickenFajita (Specialty),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340453/default_logo.png
80,Crispy ChickenFajita (Specialty),69,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340453/default_logo.png
81,Mix Your Fajita (Classic),9999,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340454/default_logo.png
82,Mix Your Fajita (Classic),9999,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340454/default_logo.png
83,Mix Your Fajita (Classic),9999,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340454/default_logo.png
84,Combine Any 3 (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340456/default_logo.png
85,Combine Any 3 (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340456/default_logo.png
86,Combine Any 3 (Classic),119,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340456/default_logo.png
87,Coffee Braised (Specialty),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340452/Fajitas_-_Coffee_Braised_Fajitas.JPG
88,Coffee Braised (Specialty),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340452/Fajitas_-_Coffee_Braised_Fajitas.JPG
89,Coffee Braised (Specialty),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340452/Fajitas_-_Coffee_Braised_Fajitas.JPG
90,Combine Any 2 (Classic),89,Chili's,https://www.trycarriage.com/en/ae/restaurants/chili-s--3,Carriage,https://d160j2lijywtux.cloudfront.net/uploads/item/image_rectangle_mobile/340455/default_logo.png
